transaction_id,account_id,transaction_date,transaction_type,amount
T00007920,A0001462,2025-01-12,TRANSFER,4985000.0
T00007921,A0000773,2025-04-23,WITHDRAWAL,991000.0
T00007922,A0000005,2025-04-03,TRANSFER,4047000.0
T00007923,A0000269,2025-06-06,WITHDRAWAL,770000.0
T00007924,A0000324,2025-12-12,TRANSFER,4001000.0
T00007925,A0000734,2025-06-03,DEPOSIT,3659000.0
T00007926,A0001526,2026-03-31,WITHDRAWAL,1710000.0
T00007927,A0001721,2026-05-07,WITHDRAWAL,2453000.0
T00007928,A0000384,2026-05-23,DEPOSIT,1413000.0
T00007929,A0001434,2026-02-04,TRANSFER,354000.0
T00007930,A0000601,2025-12-24,DEPOSIT,3136000.0
T00007931,A0000654,2025-03-19,TRANSFER,4619000.0
T00007932,A0000226,2026-08-09,DEPOSIT,1062000.0
T00007933,A0001586,2025-07-12,WITHDRAWAL,4499000.0
T00007934,A0001522,2025-11-23,TRANSFER,3864000.0
T00007935,A0001792,2026-08-14,TRANSFER,2935000.0
T00007936,A0000933,2026-05-14,TRANSFER,739000.0
T00007937,A0000264,2026-02-13,DEPOSIT,3758000.0
T00007938,A0000849,2025-03-24,DEPOSIT,3212000.0
T00007939,A0000741,2025-01-30,TRANSFER,3364000.0
T00007940,A0001172,2026-07-26,WITHDRAWAL,2036000.0
T00007941,A0000140,2025-08-12,DEPOSIT,3970000.0
T00007942,A0000785,2026-07-26,DEPOSIT,3309000.0
T00007943,A0001216,2025-03-17,WITHDRAWAL,1064000.0
T00007944,A0000998,2025-11-21,WITHDRAWAL,1530000.0
T00007945,A0000573,2026-04-29,WITHDRAWAL,3869000.0
T00007946,A0001156,2025-06-19,DEPOSIT,1626000.0
T00007947,A0000435,2026-02-09,WITHDRAWAL,2641000.0
T00007948,A0001042,2025-10-23,DEPOSIT,3289000.0
T00007949,A0001452,2025-10-19,DEPOSIT,2361000.0
T00007950,A0001299,2025-12-19,WITHDRAWAL,2432000.0
T00007951,A0000527,2025-05-28,WITHDRAWAL,2582000.0
T00007952,A0000075,2025-04-08,TRANSFER,1387000.0
T00007953,A0001403,2026-05-22,TRANSFER,547000.0
T00007954,A0001581,2025-07-15,TRANSFER,614000.0
T00007955,A0000739,2025-08-26,DEPOSIT,3223000.0
T00007956,A0001160,2025-03-14,DEPOSIT,215000.0
T00007957,A0000314,2025-08-24,WITHDRAWAL,4690000.0
T00007958,A0000487,2025-10-24,TRANSFER,1504000.0
T00007959,A0000229,2026-07-27,WITHDRAWAL,2933000.0
T00007960,A0000174,2026-05-08,WITHDRAWAL,3401000.0
T00007961,A0000625,2026-02-10,TRANSFER,331000.0
T00007962,A0001471,2025-01-22,DEPOSIT,3493000.0
T00007963,A0001345,2026-08-04,TRANSFER,604000.0
T00007964,A0000860,2026-08-22,WITHDRAWAL,1005000.0
T00007965,A0000471,2025-05-15,WITHDRAWAL,4535000.0
T00007966,A0000236,2025-01-24,WITHDRAWAL,4826000.0
T00007967,A0000440,2025-11-22,DEPOSIT,3511000.0
T00007968,A0000508,2026-03-17,DEPOSIT,1873000.0
T00007969,A0001000,2025-08-23,WITHDRAWAL,4180000.0
T00007970,A0000553,2025-04-16,TRANSFER,887000.0
T00007971,A0000883,2025-10-21,DEPOSIT,1539000.0
T00007972,A0000139,2025-04-18,DEPOSIT,3035000.0
T00007973,A0001604,2026-02-22,TRANSFER,1746000.0
T00007974,A0000649,2026-02-28,WITHDRAWAL,4230000.0
T00007975,A0000232,2025-04-04,WITHDRAWAL,4915000.0
T00007976,A0000882,2025-01-19,DEPOSIT,2169000.0
T00007977,A0000261,2026-08-23,TRANSFER,1310000.0
T00007978,A0001468,2025-06-11,WITHDRAWAL,4751000.0
T00007979,A0000099,2026-02-03,WITHDRAWAL,1008000.0
T00007980,A0001537,2025-06-14,TRANSFER,155000.0
T00007981,A0001196,2025-11-23,WITHDRAWAL,2369000.0
T00007982,A0000071,2026-05-16,TRANSFER,137000.0
T00007983,A0000533,2025-01-20,TRANSFER,2745000.0
T00007984,A0001792,2026-01-25,WITHDRAWAL,4678000.0
T00007985,A0000830,2026-07-19,TRANSFER,2806000.0
T00007986,A0000919,2026-05-16,WITHDRAWAL,4211000.0
T00007987,A0001130,2025-01-14,DEPOSIT,4289000.0
T00007988,A0001601,2026-02-21,DEPOSIT,538000.0
T00007989,A0001431,2025-05-20,TRANSFER,410000.0
T00007990,A0001099,2025-05-01,DEPOSIT,4883000.0
T00007991,A0000232,2026-04-26,WITHDRAWAL,932000.0
T00007992,A0001734,2026-02-04,WITHDRAWAL,3136000.0
T00007993,A0000018,2025-04-22,TRANSFER,3741000.0
T00007994,A0000116,2025-10-06,TRANSFER,3763000.0
T00007995,A0001278,2025-05-19,TRANSFER,3238000.0
T00007996,A0001050,2025-09-24,TRANSFER,4746000.0
T00007997,A0000130,2026-07-23,DEPOSIT,231000.0
T00007998,A0001212,2026-02-06,DEPOSIT,367000.0
T00007999,A0001656,2025-05-03,TRANSFER,1828000.0
T00008000,A0001776,2026-06-21,DEPOSIT,4298000.0
T00008001,A0000444,2025-09-12,TRANSFER,4013000.0
T00008002,A0001284,2025-09-26,TRANSFER,1266000.0
T00008003,A0000625,2026-08-13,TRANSFER,2720000.0
T00008004,A0001628,2026-08-24,TRANSFER,2964000.0
T00008005,A0001154,2025-05-31,DEPOSIT,4412000.0
T00008006,A0000362,2025-02-21,WITHDRAWAL,2133000.0
T00008007,A0001405,2026-04-22,TRANSFER,2777000.0
T00008008,A0000617,2026-03-07,DEPOSIT,4482000.0
T00008009,A0000236,2025-09-25,DEPOSIT,3341000.0
T00008010,A0001678,2026-05-14,WITHDRAWAL,2866000.0
T00008011,A0000259,2026-08-24,DEPOSIT,4189000.0
T00008012,A0001516,2026-04-16,WITHDRAWAL,1836000.0
T00008013,A0000907,2025-01-09,TRANSFER,555000.0
T00008014,A0001506,2026-04-08,TRANSFER,2023000.0
T00008015,A0001649,2025-07-02,DEPOSIT,4893000.0
T00008016,A0000232,2026-07-03,DEPOSIT,3859000.0
T00008017,A0001703,2026-01-13,WITHDRAWAL,172000.0
T00008018,A0001215,2025-11-25,WITHDRAWAL,824000.0
T00008019,A0000137,2025-03-26,WITHDRAWAL,3025000.0
T00008020,A0000819,2025-02-28,WITHDRAWAL,4666000.0
T00008021,A0000195,2025-01-30,TRANSFER,1681000.0
T00008022,A0000416,2025-06-27,DEPOSIT,1034000.0
T00008023,A0001236,2025-05-19,WITHDRAWAL,3393000.0
T00008024,A0001378,2025-08-26,DEPOSIT,3820000.0
T00008025,A0001586,2026-06-22,WITHDRAWAL,4325000.0
T00008026,A0001460,2025-08-24,DEPOSIT,4855000.0
T00008027,A0000927,2025-02-24,WITHDRAWAL,2026000.0
T00008028,A0000713,2026-08-16,DEPOSIT,1243000.0
T00008029,A0000244,2025-03-24,TRANSFER,563000.0
T00008030,A0000189,2026-02-01,DEPOSIT,4618000.0
T00008031,A0000289,2026-05-13,DEPOSIT,2287000.0
T00008032,A0000505,2025-05-30,TRANSFER,3611000.0
T00008033,A0001667,2026-07-29,DEPOSIT,4317000.0
T00008034,A0001345,2025-02-21,DEPOSIT,4403000.0
T00008035,A0000441,2025-08-24,TRANSFER,4079000.0
T00008036,A0000234,2026-07-09,TRANSFER,602000.0
T00008037,A0000175,2026-04-26,DEPOSIT,469000.0
T00008038,A0001300,2026-08-30,DEPOSIT,3614000.0
T00008039,A0001509,2026-05-26,TRANSFER,3816000.0
T00008040,A0000573,2025-08-29,TRANSFER,2442000.0
T00008041,A0000592,2026-07-21,DEPOSIT,4705000.0
T00008042,A0000057,2026-01-30,DEPOSIT,3005000.0
T00008043,A0001607,2026-02-01,WITHDRAWAL,698000.0
T00008044,A0001429,2026-02-16,WITHDRAWAL,2304000.0
T00008045,A0001264,2026-01-08,TRANSFER,635000.0
T00008046,A0001698,2025-07-28,TRANSFER,2324000.0
T00008047,A0000070,2026-08-07,TRANSFER,2886000.0
T00008048,A0001740,2026-06-14,TRANSFER,2778000.0
T00008049,A0000631,2025-11-13,WITHDRAWAL,2287000.0
T00008050,A0001466,2026-08-20,WITHDRAWAL,2413000.0
T00008051,A0000105,2026-07-01,TRANSFER,423000.0
T00008052,A0001127,2025-01-31,TRANSFER,2326000.0
T00008053,A0000785,2025-02-26,DEPOSIT,2672000.0
T00008054,A0000263,2026-04-06,WITHDRAWAL,550000.0
T00008055,A0000389,2026-05-22,DEPOSIT,2157000.0
T00008056,A0000263,2026-08-04,WITHDRAWAL,2656000.0
T00008057,A0000699,2026-07-09,WITHDRAWAL,4062000.0
T00008058,A0001267,2025-09-27,DEPOSIT,4930000.0
T00008059,A0001490,2025-05-17,TRANSFER,103000.0
T00008060,A0000665,2026-02-02,DEPOSIT,1993000.0
T00008061,A0000198,2025-08-19,WITHDRAWAL,3646000.0
T00008062,A0000098,2025-07-13,TRANSFER,4992000.0
T00008063,A0000032,2025-10-26,WITHDRAWAL,4414000.0
T00008064,A0001312,2025-09-02,WITHDRAWAL,2982000.0
T00008065,A0000470,2025-11-13,WITHDRAWAL,3836000.0
T00008066,A0001142,2026-08-09,DEPOSIT,353000.0
T00008067,A0000088,2026-04-20,WITHDRAWAL,489000.0
T00008068,A0001540,2026-01-02,WITHDRAWAL,4806000.0
T00008069,A0000748,2026-05-11,WITHDRAWAL,2704000.0
T00008070,A0000012,2025-02-22,DEPOSIT,334000.0
T00008071,A0000592,2025-04-23,WITHDRAWAL,1665000.0
T00008072,A0001645,2026-05-29,TRANSFER,4184000.0
T00008073,A0000272,2025-03-14,TRANSFER,369000.0
T00008074,A0001341,2025-09-05,WITHDRAWAL,3930000.0
T00008075,A0000986,2025-01-02,DEPOSIT,3116000.0
T00008076,A0000308,2026-03-08,WITHDRAWAL,1297000.0
T00008077,A0000661,2025-09-15,DEPOSIT,105000.0
T00008078,A0000781,2026-03-20,DEPOSIT,2371000.0
T00008079,A0000917,2025-02-05,DEPOSIT,4036000.0
T00008080,A0001144,2025-03-04,DEPOSIT,208000.0
T00008081,A0000704,2026-05-30,WITHDRAWAL,1209000.0
T00008082,A0001030,2025-01-04,TRANSFER,4135000.0
T00008083,A0001163,2025-11-09,DEPOSIT,4283000.0
T00008084,A0001310,2025-08-18,WITHDRAWAL,3159000.0
T00008085,A0000867,2025-08-16,WITHDRAWAL,1998000.0
T00008086,A0000220,2026-06-09,WITHDRAWAL,672000.0
T00008087,A0000915,2025-12-23,WITHDRAWAL,386000.0
T00008088,A0001205,2025-04-06,WITHDRAWAL,898000.0
T00008089,A0000659,2026-05-20,TRANSFER,1303000.0
T00008090,A0001138,2026-03-18,WITHDRAWAL,1646000.0
T00008091,A0000763,2026-06-28,DEPOSIT,3727000.0
T00008092,A0000921,2026-06-30,DEPOSIT,2365000.0
T00008093,A0001549,2025-01-19,DEPOSIT,2518000.0
T00008094,A0000821,2026-06-28,DEPOSIT,4187000.0
T00008095,A0001210,2025-08-17,DEPOSIT,372000.0
T00008096,A0000011,2026-05-28,WITHDRAWAL,3081000.0
T00008097,A0001577,2025-09-09,WITHDRAWAL,4894000.0
T00008098,A0000202,2025-01-13,WITHDRAWAL,2200000.0
T00008099,A0000602,2025-05-04,DEPOSIT,780000.0
T00008100,A0000389,2026-02-02,TRANSFER,486000.0
T00008101,A0001269,2026-03-04,WITHDRAWAL,421000.0
T00008102,A0001150,2026-01-23,DEPOSIT,3789000.0
T00008103,A0001656,2026-01-24,TRANSFER,2028000.0
T00008104,A0000076,2025-05-29,TRANSFER,4201000.0
T00008105,A0001304,2026-03-21,WITHDRAWAL,4350000.0
T00008106,A0001575,2025-11-29,DEPOSIT,1428000.0
T00008107,A0000271,2025-02-08,WITHDRAWAL,3990000.0
T00008108,A0000036,2026-06-30,DEPOSIT,2687000.0
T00008109,A0000158,2025-07-21,TRANSFER,697000.0
T00008110,A0001429,2025-11-09,TRANSFER,74000.0
T00008111,A0000878,2026-01-27,TRANSFER,3461000.0
T00008112,A0001098,2026-05-30,TRANSFER,614000.0
T00008113,A0000921,2026-05-04,TRANSFER,2372000.0
T00008114,A0001603,2026-05-04,DEPOSIT,4896000.0
T00008115,A0000013,2026-06-26,DEPOSIT,4650000.0
T00008116,A0001020,2026-06-02,DEPOSIT,3169000.0
T00008117,A0001796,2026-07-03,DEPOSIT,4091000.0
T00008118,A0000450,2025-03-17,DEPOSIT,3146000.0
T00008119,A0000211,2026-03-29,WITHDRAWAL,1672000.0
T00008120,A0000403,2025-04-07,WITHDRAWAL,3287000.0
T00008121,A0001040,2026-06-26,DEPOSIT,2973000.0
T00008122,A0000052,2025-05-30,WITHDRAWAL,1478000.0
T00008123,A0000025,2026-05-27,TRANSFER,279000.0
T00008124,A0000828,2025-02-23,DEPOSIT,872000.0
T00008125,A0001145,2026-02-18,DEPOSIT,2345000.0
T00008126,A0000699,2026-05-29,DEPOSIT,2897000.0
T00008127,A0000010,2026-03-02,WITHDRAWAL,1105000.0
T00008128,A0000104,2026-02-14,TRANSFER,1845000.0
T00008129,A0000382,2025-10-12,WITHDRAWAL,1694000.0
T00008130,A0001773,2025-08-22,TRANSFER,1295000.0
T00008131,A0000702,2025-12-03,WITHDRAWAL,4854000.0
T00008132,A0000847,2026-03-26,TRANSFER,3302000.0
T00008133,A0001686,2025-03-20,TRANSFER,4843000.0
T00008134,A0000973,2026-02-22,WITHDRAWAL,1819000.0
T00008135,A0000510,2025-02-07,TRANSFER,2482000.0
T00008136,A0001333,2025-10-23,DEPOSIT,3605000.0
T00008137,A0000407,2025-05-08,DEPOSIT,4558000.0
T00008138,A0001746,2025-07-02,DEPOSIT,3337000.0
T00008139,A0001012,2025-10-13,TRANSFER,4423000.0
T00008140,A0001726,2026-03-16,TRANSFER,3662000.0
T00008141,A0001754,2025-02-24,WITHDRAWAL,3907000.0
T00008142,A0000215,2026-06-18,DEPOSIT,542000.0
T00008143,A0000316,2026-06-03,WITHDRAWAL,4833000.0
T00008144,A0000160,2025-08-21,TRANSFER,3816000.0
T00008145,A0000268,2026-08-14,DEPOSIT,4944000.0
T00008146,A0001604,2025-11-02,TRANSFER,3024000.0
T00008147,A0001311,2026-05-05,WITHDRAWAL,4382000.0
T00008148,A0001236,2026-08-29,WITHDRAWAL,4960000.0
T00008149,A0001634,2025-01-29,DEPOSIT,1828000.0
T00008150,A0001178,2025-02-20,TRANSFER,4245000.0
T00008151,A0001731,2026-08-22,WITHDRAWAL,3382000.0
T00008152,A0000402,2026-08-19,DEPOSIT,527000.0
T00008153,A0000909,2025-12-13,DEPOSIT,690000.0
T00008154,A0000437,2025-03-04,DEPOSIT,1727000.0
T00008155,A0000778,2025-11-24,TRANSFER,3037000.0
T00008156,A0000638,2025-03-23,TRANSFER,2576000.0
T00008157,A0000778,2025-11-11,WITHDRAWAL,2723000.0
T00008158,A0000183,2025-06-07,WITHDRAWAL,656000.0
T00008159,A0001629,2026-07-28,TRANSFER,550000.0
T00008160,A0000107,2026-08-19,WITHDRAWAL,997000.0
T00008161,A0000893,2025-01-27,DEPOSIT,1781000.0
T00008162,A0000022,2025-10-21,DEPOSIT,2452000.0
T00008163,A0001765,2025-09-21,WITHDRAWAL,234000.0
T00008164,A0000980,2025-01-10,DEPOSIT,3231000.0
T00008165,A0000558,2025-01-06,WITHDRAWAL,3020000.0
T00008166,A0001657,2026-07-29,DEPOSIT,3078000.0
T00008167,A0000774,2025-03-23,TRANSFER,4338000.0
T00008168,A0000942,2025-08-25,WITHDRAWAL,1417000.0
T00008169,A0000733,2025-07-08,TRANSFER,2019000.0
T00008170,A0001579,2026-04-24,DEPOSIT,170000.0
T00008171,A0000677,2025-08-23,WITHDRAWAL,424000.0
T00008172,A0000717,2025-11-11,TRANSFER,3137000.0
T00008173,A0001318,2025-01-29,WITHDRAWAL,3747000.0
T00008174,A0001039,2026-04-28,WITHDRAWAL,375000.0
T00008175,A0001761,2025-08-04,TRANSFER,3526000.0
T00008176,A0001554,2025-05-27,WITHDRAWAL,1600000.0
T00008177,A0001278,2026-05-14,WITHDRAWAL,4868000.0
T00008178,A0000902,2025-11-17,TRANSFER,1457000.0
T00008179,A0001069,2026-05-06,WITHDRAWAL,1924000.0
T00008180,A0000790,2025-10-11,WITHDRAWAL,4819000.0
T00008181,A0001380,2025-11-27,WITHDRAWAL,4644000.0
T00008182,A0000067,2026-05-19,WITHDRAWAL,2939000.0
T00008183,A0000722,2025-04-04,DEPOSIT,1281000.0
T00008184,A0000967,2025-02-28,TRANSFER,2208000.0
T00008185,A0000568,2025-09-26,DEPOSIT,3532000.0
T00008186,A0001217,2025-01-21,TRANSFER,748000.0
T00008187,A0001558,2025-04-05,DEPOSIT,2142000.0
T00008188,A0000270,2026-05-31,WITHDRAWAL,3582000.0
T00008189,A0001267,2026-06-19,TRANSFER,4887000.0
T00008190,A0000319,2025-11-19,TRANSFER,1526000.0
T00008191,A0000950,2025-06-27,TRANSFER,2233000.0
T00008192,A0001385,2025-03-24,WITHDRAWAL,3465000.0
T00008193,A0000467,2025-01-19,DEPOSIT,1974000.0
T00008194,A0000818,2025-05-28,DEPOSIT,3221000.0
T00008195,A0000963,2025-05-25,TRANSFER,3173000.0
T00008196,A0001747,2026-03-06,DEPOSIT,1883000.0
T00008197,A0001544,2026-06-03,TRANSFER,3609000.0
T00008198,A0000856,2026-08-20,DEPOSIT,3025000.0
T00008199,A0000758,2026-01-20,WITHDRAWAL,3018000.0
T00008200,A0000864,2026-07-04,DEPOSIT,1102000.0
T00008201,A0001516,2025-07-31,DEPOSIT,3216000.0
T00008202,A0000060,2025-11-18,DEPOSIT,78000.0
T00008203,A0000342,2026-03-23,WITHDRAWAL,2853000.0
T00008204,A0001476,2026-05-20,DEPOSIT,2489000.0
T00008205,A0000431,2026-07-18,TRANSFER,1959000.0
T00008206,A0000579,2025-09-08,WITHDRAWAL,3210000.0
T00008207,A0001538,2026-02-24,TRANSFER,1902000.0
T00008208,A0001265,2025-06-04,DEPOSIT,1409000.0
T00008209,A0001135,2026-03-12,WITHDRAWAL,3088000.0
T00008210,A0001135,2026-03-25,WITHDRAWAL,1120000.0
T00008211,A0001370,2025-01-09,DEPOSIT,3887000.0
T00008212,A0000691,2025-01-24,DEPOSIT,3824000.0
T00008213,A0000824,2025-07-17,DEPOSIT,340000.0
T00008214,A0000566,2025-01-30,DEPOSIT,1363000.0
T00008215,A0001601,2025-07-16,WITHDRAWAL,4096000.0
T00008216,A0001366,2025-04-16,TRANSFER,4466000.0
T00008217,A0000497,2026-04-22,DEPOSIT,3062000.0
T00008218,A0001349,2026-05-12,WITHDRAWAL,1157000.0
T00008219,A0001496,2026-07-25,DEPOSIT,961000.0
T00008220,A0000139,2025-04-20,WITHDRAWAL,4070000.0
T00008221,A0000479,2025-11-07,TRANSFER,4015000.0
T00008222,A0000306,2026-07-02,DEPOSIT,516000.0
T00008223,A0001164,2025-09-29,TRANSFER,1357000.0
T00008224,A0000578,2026-02-15,TRANSFER,3440000.0
T00008225,A0001066,2025-11-06,TRANSFER,2899000.0
T00008226,A0000061,2025-12-06,DEPOSIT,4050000.0
T00008227,A0001506,2025-12-17,DEPOSIT,810000.0
T00008228,A0000150,2025-08-16,TRANSFER,219000.0
T00008229,A0000371,2025-07-17,WITHDRAWAL,3053000.0
T00008230,A0001587,2025-10-28,TRANSFER,267000.0
T00008231,A0001483,2025-05-15,DEPOSIT,2405000.0
T00008232,A0001465,2025-01-06,DEPOSIT,1615000.0
T00008233,A0000451,2025-04-11,TRANSFER,4546000.0
T00008234,A0001363,2026-04-16,TRANSFER,655000.0
T00008235,A0001242,2025-06-22,TRANSFER,2795000.0
T00008236,A0000276,2026-07-23,WITHDRAWAL,2606000.0
T00008237,A0001066,2026-07-14,DEPOSIT,1647000.0
T00008238,A0001334,2025-07-02,TRANSFER,1920000.0
T00008239,A0001506,2025-10-30,TRANSFER,55000.0
T00008240,A0001198,2026-05-11,DEPOSIT,4881000.0
T00008241,A0000144,2025-08-02,TRANSFER,842000.0
T00008242,A0001045,2025-08-30,DEPOSIT,4771000.0
T00008243,A0000838,2025-05-02,TRANSFER,3158000.0
T00008244,A0000742,2026-03-22,TRANSFER,41000.0
T00008245,A0000884,2026-01-30,WITHDRAWAL,1877000.0
T00008246,A0000949,2026-07-01,DEPOSIT,38000.0
T00008247,A0000523,2026-07-26,DEPOSIT,3017000.0
T00008248,A0000003,2026-04-11,TRANSFER,4824000.0
T00008249,A0000338,2026-06-29,DEPOSIT,2057000.0
T00008250,A0001257,2026-03-24,WITHDRAWAL,817000.0
T00008251,A0000778,2025-10-23,WITHDRAWAL,3911000.0
T00008252,A0001410,2025-11-29,DEPOSIT,2307000.0
T00008253,A0001180,2026-04-21,TRANSFER,2321000.0
T00008254,A0001602,2025-02-03,DEPOSIT,2482000.0
T00008255,A0000009,2026-04-06,DEPOSIT,2662000.0
T00008256,A0001190,2025-01-20,WITHDRAWAL,4386000.0
T00008257,A0001726,2025-09-11,DEPOSIT,1075000.0
T00008258,A0001057,2025-03-17,TRANSFER,106000.0
T00008259,A0000924,2025-02-23,TRANSFER,1609000.0
T00008260,A0000865,2025-06-24,TRANSFER,260000.0
T00008261,A0000449,2026-01-13,DEPOSIT,302000.0
T00008262,A0000755,2025-02-25,TRANSFER,4570000.0
T00008263,A0001445,2025-11-18,TRANSFER,4543000.0
T00008264,A0000045,2025-03-18,WITHDRAWAL,4191000.0
T00008265,A0001212,2025-12-24,TRANSFER,147000.0
T00008266,A0001428,2026-03-08,WITHDRAWAL,2825000.0
T00008267,A0001499,2025-12-15,DEPOSIT,649000.0
T00008268,A0001736,2025-08-28,TRANSFER,290000.0
T00008269,A0000057,2025-02-23,DEPOSIT,802000.0
T00008270,A0000265,2026-04-08,TRANSFER,1232000.0
T00008271,A0001172,2025-02-03,TRANSFER,223000.0
T00008272,A0000192,2025-02-02,DEPOSIT,109000.0
T00008273,A0001360,2026-07-12,DEPOSIT,4473000.0
T00008274,A0001504,2025-08-30,WITHDRAWAL,3751000.0
T00008275,A0001514,2025-11-25,TRANSFER,3424000.0
T00008276,A0000624,2026-07-22,WITHDRAWAL,1755000.0
T00008277,A0001695,2025-05-16,TRANSFER,253000.0
T00008278,A0001659,2026-04-11,TRANSFER,354000.0
T00008279,A0000959,2026-08-12,TRANSFER,2514000.0
T00008280,A0001120,2025-05-19,TRANSFER,2852000.0
T00008281,A0000982,2026-05-18,TRANSFER,1485000.0
T00008282,A0000866,2025-01-14,WITHDRAWAL,4650000.0
T00008283,A0000355,2026-08-05,DEPOSIT,4620000.0
T00008284,A0000286,2025-11-26,DEPOSIT,4834000.0
T00008285,A0000936,2025-11-13,DEPOSIT,2914000.0
T00008286,A0001079,2026-04-19,TRANSFER,3413000.0
T00008287,A0001401,2026-05-02,WITHDRAWAL,4376000.0
T00008288,A0001369,2026-06-11,DEPOSIT,1584000.0
T00008289,A0000792,2026-02-08,WITHDRAWAL,3498000.0
T00008290,A0000679,2026-06-14,DEPOSIT,1739000.0
T00008291,A0001554,2026-06-10,DEPOSIT,351000.0
T00008292,A0000336,2026-04-16,TRANSFER,1326000.0
T00008293,A0000256,2026-06-14,WITHDRAWAL,3698000.0
T00008294,A0000904,2025-09-23,WITHDRAWAL,2879000.0
T00008295,A0001012,2025-06-12,DEPOSIT,614000.0
T00008296,A0001341,2025-09-12,WITHDRAWAL,2073000.0
T00008297,A0001367,2026-08-01,WITHDRAWAL,3199000.0
T00008298,A0000920,2026-08-29,WITHDRAWAL,1623000.0
T00008299,A0000044,2026-04-17,DEPOSIT,3471000.0
T00008300,A0001393,2025-04-15,TRANSFER,2680000.0
T00008301,A0000893,2025-05-18,TRANSFER,3290000.0
T00008302,A0000399,2025-04-19,DEPOSIT,2236000.0
T00008303,A0001660,2025-12-25,TRANSFER,2309000.0
T00008304,A0001154,2026-01-13,WITHDRAWAL,813000.0
T00008305,A0001743,2025-04-27,DEPOSIT,3105000.0
T00008306,A0001754,2025-07-23,WITHDRAWAL,4328000.0
T00008307,A0001305,2026-07-11,TRANSFER,4073000.0
T00008308,A0000467,2026-02-04,TRANSFER,1794000.0
T00008309,A0000213,2026-08-27,TRANSFER,3955000.0
T00008310,A0000908,2025-03-27,WITHDRAWAL,3239000.0
T00008311,A0000700,2026-01-05,TRANSFER,3065000.0
T00008312,A0000670,2026-05-17,DEPOSIT,1583000.0
T00008313,A0001010,2025-07-30,DEPOSIT,1530000.0
T00008314,A0001669,2025-04-17,TRANSFER,4586000.0
T00008315,A0000311,2025-07-06,DEPOSIT,3669000.0
T00008316,A0000707,2025-04-18,DEPOSIT,4714000.0
T00008317,A0000488,2026-06-10,DEPOSIT,3761000.0
T00008318,A0001651,2025-10-29,WITHDRAWAL,4580000.0
T00008319,A0000914,2026-03-22,TRANSFER,3925000.0
T00008320,A0001749,2026-02-11,TRANSFER,1969000.0
T00008321,A0000141,2026-04-25,DEPOSIT,1901000.0
T00008322,A0000935,2026-07-15,TRANSFER,4581000.0
T00008323,A0001492,2025-03-25,WITHDRAWAL,4711000.0
T00008324,A0000360,2025-06-28,WITHDRAWAL,2843000.0
T00008325,A0000897,2026-05-23,TRANSFER,4770000.0
T00008326,A0001432,2025-02-22,DEPOSIT,357000.0
T00008327,A0001282,2025-10-04,TRANSFER,2189000.0
T00008328,A0000783,2026-05-28,TRANSFER,1508000.0
T00008329,A0001300,2026-02-09,WITHDRAWAL,1378000.0
T00008330,A0000282,2025-05-19,DEPOSIT,4946000.0
T00008331,A0000216,2025-04-29,TRANSFER,1487000.0
T00008332,A0001653,2026-08-16,WITHDRAWAL,4692000.0
T00008333,A0000702,2026-01-23,TRANSFER,24000.0
T00008334,A0001262,2025-07-28,TRANSFER,3023000.0
T00008335,A0000426,2025-01-06,DEPOSIT,174000.0
T00008336,A0000761,2025-04-26,DEPOSIT,1907000.0
T00008337,A0001325,2025-03-25,TRANSFER,2209000.0
T00008338,A0001234,2026-06-28,DEPOSIT,1650000.0
T00008339,A0000894,2026-05-23,DEPOSIT,4829000.0
T00008340,A0001625,2025-01-14,DEPOSIT,3177000.0
T00008341,A0001265,2025-11-14,TRANSFER,1775000.0
T00008342,A0000950,2026-08-03,DEPOSIT,487000.0
T00008343,A0001292,2026-07-20,TRANSFER,1050000.0
T00008344,A0001576,2026-03-15,DEPOSIT,4681000.0
T00008345,A0001006,2026-01-05,TRANSFER,3183000.0
T00008346,A0000785,2025-01-17,DEPOSIT,4620000.0
T00008347,A0001639,2025-01-23,DEPOSIT,1276000.0
T00008348,A0000659,2026-02-16,TRANSFER,3087000.0
T00008349,A0001562,2026-07-20,WITHDRAWAL,1190000.0
T00008350,A0000688,2026-04-28,DEPOSIT,4352000.0
T00008351,A0001154,2025-12-24,DEPOSIT,4115000.0
T00008352,A0000438,2026-06-02,DEPOSIT,4899000.0
T00008353,A0001182,2026-04-01,WITHDRAWAL,3408000.0
T00008354,A0000398,2026-06-24,WITHDRAWAL,1075000.0
T00008355,A0001421,2026-03-15,WITHDRAWAL,197000.0
T00008356,A0001093,2025-03-08,DEPOSIT,4476000.0
T00008357,A0001561,2026-03-17,TRANSFER,247000.0
T00008358,A0000070,2025-09-25,DEPOSIT,3147000.0
T00008359,A0000004,2026-04-18,DEPOSIT,217000.0
T00008360,A0001448,2026-07-16,DEPOSIT,1486000.0
T00008361,A0001182,2025-01-26,TRANSFER,2380000.0
T00008362,A0000933,2025-07-25,WITHDRAWAL,2322000.0
T00008363,A0001401,2026-07-22,DEPOSIT,4912000.0
T00008364,A0001010,2026-06-07,DEPOSIT,2693000.0
T00008365,A0001658,2025-07-18,TRANSFER,3727000.0
T00008366,A0001799,2025-06-24,TRANSFER,2815000.0
T00008367,A0000081,2026-07-14,WITHDRAWAL,2758000.0
T00008368,A0001110,2026-05-29,WITHDRAWAL,3900000.0
